title;publish_date;content;url
Wakil Bali dan Kalbar Terpilih Menjadi Duta Wisata Pariwisata Nusantara 2017;07/05/17 10.59;"
JAKARTA, KRJOGJA.com - Bali dan Kalimantan Barat (Kalbar) terpilih menjadi Putra-Putri Pariwisata Nusantara 2017.� Nordianto (Kalimantan Barat) dan Ni Luh Putu Lilyk Rahmawati (Bali) terpilih menjadi Putra-Putri Pariwisata Nusantara 2017.
Mereka terpilih dalam ajang Putra-Putri Pariwisata Nusatara 2017 di Balairung Soesilo Sudarman, Gedung Sapta Pesona, Kantor Kementrian Pariwisata, Jumat (5/5/2017) kemarin. Nordianto dan Putu Lilyk akan menjadi ujung tombak promosi pariwisata di Tanah Air.
Deputi Pengembangan Pemasaran Pariwisata Nusantara Kemenpar Esthy Reko Astuty menyampaikan, tugas Putra-Putri Pariwisata Nusantara ini adalah, menjadi motivator pariwisata di daerah masing-masing. Selain itu, tugas utama mereka menjadi motivator pariwisata, serta mendorong peningkatan pelayanan promosi pariwisata.
�Gali terus wawasan mengenai promosi dan pariwisata Nusantara, kemampuan promosi Nusantara, pemahaman mengenai peluang dan investasi pariwisata Nusantara, serta promosikan pesona Indonesia ke seluruh dunia dengan Go Digital,� ucap Esthy.
Sementara itu, Menpar Arief Yahya menambahkan, seorang duta pariwisata sangat penting� mempromosikan destinasi wisata dalam mengembangkan industri periwisata. �Kemajuan industri Pariwisata Indonesia salah satunya dari peran para endorser. Putra Putri Pariwisata Nusantara harus memiliki misi sama dengan Kementerian Pariwisata , mempromosikan Pariwisata Indonesia,� kata Menpar.
Pemenang P3N asal Bali, Ni Luh Putu Lilyk Rahmawati atau yang akrab disapa lilyk, mengaku bangga bisa mewakili Bali untuk bisa mempromosikan pariwisata Indonesia.
�Senang dan masih tidak menyangka, semua teman menguasai pariwisata masing-masing, ternyata Bali sekarang dipercaya� mengemban tugas mepromosikan potensi wisata di Indonesia.� ujarnya Lilyk, sapaan akrab.
Sementara itu, Nordianto mengaku bukan piala, tapi nilai berharga dari setiap individu dan pengalaman berharga dari mereka. Dia berjanji akan mengunjungi satu per satu daerah lokasi wisata.�Sehingga saya bisa mempromosikan, kalau saya tidak pernah datang ke suatu destinasi mana mungkin bisa mempromosikan tempat tersebut,� tandasnya.
Sementara itu, Menpar Arief Yahya menambahkan, seorang duta pariwisata sangat penting� mempromosikan destinasi wisata dalam mengembangkan industri periwisata. �Kemajuan industri Pariwisata Indonesia salah satunya dari peran para endorser. Putra Putri Pariwisata Nusantara harus memiliki misi sama dengan Kementerian Pariwisata , mempromosikan Pariwisata Indonesia,� kata Menpar. (*)
";http://krjogja.com/web/news/read/32052/Wakil_Bali_dan_Kalbar_Terpilih_Menjadi_Duta_Wisata_Pariwisata_Nusantara_2017
Ribuan Warga Bantul Ikuti Jalan Sehat Tekomsel;07/05/17 07.40;"
BANTUL,KRJOGJA.com � Dalam upaya memberikan pelanggan pengalaman mobile broadband terbaik dan layanan digital lifestyle yang lengkap, Telkomsel hadir dengan layanan 4G LTE di Kabupaten Bantul. Hingga saat ini Telkomsel telah mengimplementasikan jaringan 4G LTE di IKK (Ibu Kota dan Kabupaten) di seluruh wilayah Area Jawa dan Bali. Sebagai wujud syukur dan terima kasih kepada pelanggan setia, Telkomsel mengadakan 'Jalan Sehat Telkomsel 4G LTE' bersama ribuan masyarakat Kabupaten Bantul dan sekitarnya. Bertempat di Lapangan Trirenggo, Kabupaten Bantul, jalan sehat ini diikuti lebih dari 12000 pelanggan Telkomsel.
�Untuk mendukung terwujudnya Kabupaten Bantul sebagai smart regency, maka perlu didukung oleh infrastruktur yang handal, seperti melalui jaringan 4G LTE. Sebagai ungkapan syukur, apresiasi dan terima kasih kami kepada pelanggan Telkomsel jalan sehat ini diadakan. Kini masyarakat Kabupaten Bantul serta Ibu Kota Kabupaten lainnya dapat menikmati layanan jaringan 4G LTE yang cepat dan handal,� ujar GM Marketing and Sales Management Jawa Bali Telkomsel, Kuntum Wahyudi, Minggu (7/5/2017).
Dalam acara jalan sehat ini, banyak terdapat arena yang bisa dinikmati oleh masyarakat Bantul dan sekitarnya. Mulai dari arena produk dan layanan Telkomsel lengkap, Jajan Murah pakai T-Cash, produk-produk digital Telkomsel, bazar smartphone, festival kuliner, panggung hiburan hingga pengundian grandprize hadiah utama satu unit sepeda motor.
�Layanan 4G LTE ini kami harap juga dapat menjadi pendukung kabupaten Bantul dalam memperkenalkan industri kreatif ke mancanegara, karena 70% ekspor industri kreatif DIY berasal dari Kabupaten Bantul. Selain itu masyarakat Bantul juga dapat menikmati berbagai layanan digital Telkomsel hanya dengan melakukan aktivasi di *500# serta paket internet khusus wilayah Bantul dengan akses *363*300#�, Lanjut Kuntum.
Layanan Telkomsel 4G LTE dengan kualitas yang handal dan mampu memberikan akses data yang lebih cepat pun dipercaya dapat meningkatkan pengalaman dalam ber-Internetan dan menikmati berbagai aplikasi digital, sehingga akan membantu meningkatkan produktivitas pelanggan. Adapun Layanan Tekomsel 4G LTE di Bantul beroperasi di frekuensi 1800 MHz menggunakan pita selebar 15 MHz, yang kecepatannya bisa mencapai 100 Mbps, sehingga akan meningkatkan kepuasan pelanggan dalam menggunakan layanan mobile broadband yang cepat dan stabil.(*)
�
";http://krjogja.com/web/news/read/32059/Ribuan_Warga_Bantul_Ikuti_Jalan_Sehat_Tekomsel
STPP Serahkan Bibit Cabe Gratis;29/07/17 23.21;"
YOGYA, KRJOGJA.com -�Penyerahan bantuan bibit cabe tahap dua kepada masyarakat umum oleh STPP Jurusan Penyuluhan Pertanian, Rabu (26/7) siang di gedung Serbaguna Jl Kusumanegara 2 Yogyakarta berjalan lancar. Penerima bantuan bibit cabe gratis ini berasal dari berbagai unsur masyarakat antara lain ibu-ibu PKK, Kelompok Wanita Tani, unit percontohan sekolah , hingga kelompok Majelis Taklim.
Acara yang digelar pada pukul 13:00 WIB itu dihadiri langsung oleh Kepala Pusat Pendidikan Pertanian �Drs.Gunawan Yulianto MM MSi. Dihadapan lebih kurang 44 kelompok penerima bantuan, Gunawan menyatakan bahwa bibit cabe gratis ini merupakan salah satu upaya kongkrit yang dilakukan Kementerian Pertanian dalam menyikapi fluktuasi harga cabe.�
Dalam kesempatan yang sama Gunawan juga menghimbau kepada masyarakat untuk tidak tergantung kepada bantuan bibit gratis, akan tetapi berupaya untuk memulai menanam sendir dengan memanfaatkan media-media bekas kaleng plastik dan sejenisnya sebagai media tanam.
Dalam rangkaian kegiatan tersebut, penerima bantuan tak hanya mendapatkan bibit cabe saja tetapi juga dilengkapi dengan pupuk NPK lengkap. Ketika dikonfirmasi terkait jatah jumlah bibit yang didapatkan penerima, Koordinator dan Penganggungjawab Lapangan Sukadi menjelaskan bahwa setiap penerima mendapat jatah berbeda-beda, namun demikian tetap dibatasi maksimal mendapat 200 bibit oleh karna alasan pemerataan. (Nuri, STPP Yogyakarta)
";http://krjogja.com/web/news/read/39750/STPP_Serahkan_Bibit_Cabe_Gratis
 Hasil UNBK SMK di Bantul Paling Buncit, Dewan Desak Evaluasi;06/05/17 10.04;"
BANTUL, KRJOGJA.com - Jebloknya hasil Ujian Nasional Berbasis Komputer (UNBK) SMK di Bantul jadi sorotan banyak pihak. Hal ini lantaran Bantul berada di urutan paling buncit. Komitmen pemerintah dalam mencerdaskan siswa pun mulai dipertanyakan. Dewan juga perlu segera memanggil pihak terkait dengan persoalan ini.
Ketua Forum Peduli Pendidikan Bantul (FMPP) Zahrowi, Jumat (5/5) mengatakan, jebloknya nilai UNBK SMK di Bantul harus benar-benar jadi evaluasi. ""Pemkab Bantul jangan hanya lempar tanggung jawab dengan mengatakan kewenangan administratif� di Dikpora DIY,"" ujarnya.
Diakuinya, secara administrasi kewenangan jenjang SMA/SMK memang berada di Dikpora DIY, akan tetapi siswa belajar di Bantul. Sehingga tidak alasan lagi� kesalahan ditumpahkan kepada Dikpora DIY.
Baca Lebih Lengkap Berita Seputar Bantul di e-paper Kedaulatan Rakyat
Sementara Bupati Bantul Drs H Suharsono justru berpandangan lain terkait dengan hasil kurang� memuaskan itu. Orang nomor satu di Bantul tersebut menilai jika pencapaian itu akibat dari masa transisi. Sehingga tidak mengherankan jika ada gejolak di kemudian hari. Meski begitu Pemkab Bantul punya komitmen untuk melakukan evaluasi.

""Bagaimana pun mereka itu anak-anak Bantul, dan pemerintah daerah terus mendorong agar prestasi terus meningkat,"" ujarnya.
Terpisah, anggota Komisi D DPRD Bantul Enggar Suryo Jatmiko menuturkan, pihaknya sangat terpukul dengan perolehan nilai UNBK SMK tersebut. Kendati begitu, ia tak dapat menyalahkan sepenuhnya Pemkab Bantul. Hal ini karena kewenangan dan kebijakan SMA/SMK saat ini sudah berada di Dikpora DIY.
""Ini sebenarnya di luar dugaan, bagaimana mungkin Bantul kalah dengan Kulonprogo dan Gunungkidul yang selama ini selalu menempati urutan di bawahnya. Kita harus evaluasi secepatnya supaya kejadian ini tidak terulang kembali,"" jelasnya.
Enggar memprediksikan, kelemahan tidak hanya kesiapan mental siswa dan kurangnya intensitas siswa SMK melaksanakan try out, namun dimungkinkan karena adanya kesalahan sistem soal yang berasal dari pusat. Selain itu dimungkinkan pula tidak maksimalnya persiapan menghadapi UNBK. (Roy/Aje)
";http://krjogja.com/web/news/read/31970/Hasil_UNBK_SMK_di_Bantul_Paling_Buncit_Dewan_Desak_Evaluasi
Lawan Persis, Semua Pemain Persiba Bantul Siap Tempur;06/05/17 06.05;"
BANTUL, KRJOGJA.com - Persiba Bantul melakukan latihan siang hari untuk mengantisipasi perubahan waktu kick off yang akan mulai pukul 14:00, Minggu (7/5/2017).Semua pemain Persiba Bantul dalam kondisi fit untuk menghadapi Persis Solo hari ini.
""Semua pemain saat in dalam kondisi fit dan siap tempur. Mereka sangat bersemangat jelang laga besok,"" tutur pelatih Purwanto Suwondo saat dijumpai kedaulatan-rakyat.com di sela latihan di Stadion Sultan Agung.
Menurut Purwanto dari semua pemain yang telah didaftarkan, hanya satu pemain yang kondisinya belum bisa dipastikan bisa tampil, yakni Wahudi. Sedangkan gelandang serang senior Johan Manaji yang sebelumnya juga cedera, bisa dipastikan� tampil pada laga besok.
Sementara itu Johan Manaji yang dihubungi menyatakan keoptimisannya untuk bisa tampil dalam laga kontra Persis Solo. ""Alhamdulillah sudah membaik dan kemungkinan besok berani untuk main. Mohon doa restunya saja besok bisa tampil dan meberikan kemenangan bagi Persiba,"" ujar pemain yang ikut mengantarkan Persiba juara Divisi Utama 2010-2011 itu.
Laga lanjutan kompetisi Liga 2 Grup 4 antara Persiba Bantul kontra Persis Solo yang berubah, Minggu (7/5), juga akan mengalami perubahan waktu kick off mulai pukul 14:00 WIB. Perubahan jam tersebut langsung diantisipasi oleh tuan rumah dengan menggelar latihan pada siang hari, Jumat (5/5) kemarin.
Bertempat di Stadion Sultan Agung, pasukan anak asuh pelatih Purwanto Suwondo ini menggelar latihan mulai pukul 14:00 WIB. Menurut Purwanto, latihan siang untuk mencoba beradaptasi dengan kondisi cuaca yang akan dijumpai pada hari pertandingan. Harapannya, dengan menggelar latihan mulai pukul 14:00 WIB, maka pada laga sesungguhnya, Slamet Widodo dan kawan-kawan tetap siap. (Hit)
";http://krjogja.com/web/news/read/31966/Lawan_Persis_Semua_Pemain_Persiba_Bantul_Siap_Tempur
Yayasan Pendidikan Astra Kenalkan Matematika Metode Gasing;06/05/17 09.09;"
TANGERANG, KRJOGJA.com - Setelah dua bulan menimba ilmu Matematika melalui 'Pelatihan Matematika Metode Gasing' (Gampang, Asik, dan Menyenangkan) Batch 1, Guru dan Murid binaan Yayasan Pendidikan Astra � Michael D.Ruslim (YPA-MDR) Tingkat SD telah resmi lulus. Pelatihan tersebut bekerjasama dengan Prof Yohanes Surya pada bulan Maret dan April 2017.

�

Acara Penutupan Pelatihan Matematika Metode Gasing Batch 1 diselenggarakan di Hotel Amaris Tangerang City, pada tanggal 5 Mei 2017. Acara ini dihadiri oleh Pengurus YPA-MDR, 18 Peserta Guru SD dan 18 Siswa SD Binaan tersebut diawali dengan Laporan Pelaksanaan Pelatihan dan Pembinaan Gasing oleh Aguslina Angkasa, Ketua Pelaksana Matematika Metode Gasing Batch 1.
Pelatihan Matematika Metode Gasing Batch 1 ini merupakan salah satu strategi YPA-MDR untuk meningkatkan mutu pendidikan di Indonesia, terutama di daerah pra sejahtera. Dalam program ini, masing-masing guru membawa satu murid yang memiliki kelemahan dalam bidang studi matematika dari sekolah tempatnya mengajar sebagai pendamping guru untuk melakukan pelatihan di Program� Gasing.
�Awalnya kami ragu dengan diri kami sendiri, apakah kami akan bisa menguasai Matematika hanya dengan waktu 2 bulan saja. Namun sebagai peserta yang sudah diberikan kesempatan yang luar biasa oleh Astra, kami sangat menekuni Pelatihan Matematika Metode Gasing ini.
Hasil yang kami dapatkan betul-betul luar biasa, tidak ada lagi kata susah dalam Matematika, sesuai dengan nama Gasing sendiri, Matematika itu ternyata Gampang, Asyik dan Menyenangkan,� ujar Rohmawati, perwakilan Peserta Gasing yang merupakan Guru SDN Tengklik, Kec. Gedangsari, Kab. Gunungkidul.
Selanjutnya, Pelatihan Matematika Metode Gasing Batch 1 secara resmi ditutup dengan prosesi serah terima perwakilan guru dan siswa peserta secara simbolis dari Prof. Yohanes Surya kepada Ketua Pengurus YPA-MDR, Arietta Adrianti. Harapannya program ini dapat mendongkrak prestasi guru dan siswa, terutama dalam bidang ilmu pasti yakni matematika untuk tingkat Sekolah Dasar sehingga mereka mampu berinovasi dan bersaing di tingkat Kabupaten, Provinsi bahkan di tingkat Nasional.
�Peserta Gasing Batch 1 ini terdiri dari 18 Guru SD Binaan YPA-MDR di Bogor, Gunungkidul, Bantul, Lampung Selatan, Pacitan, dan Kab. Kupang, yang akan menjadi Agen Perubahan di daerah asalnya dan selanjutnya guru dapat mengimplementasikan ilmu yang sudah diperoleh selama 2 bulan untuk meningkatkan kualitas murid,� tutur Arietta Adrianti, Ketua Pengurus YPA-MDR, dalam sambutannya.
Para peserta pun unjuk kebolehan hasil dari Pelatihan Matematika Metode Gasing Batch 1 ini. Guru dan siswa dengan mudah dan cepat menjawab soal matematika yang terlihat sulit, bahkan tanpa menghitung dengan jari atau mengerjakannya di kertas.
�Hasil yang didapatkan oleh Guru dari pelatihan ini diharapkan mereka mampu menerapkan dan mengembangkan ilmu yang telah diperoleh tersebut di sekolahnya maupun di sekolah-sekolah lain di daerah binaan Astra. Ini adalah kewajiban dari guru-guru utusan setelah selesai pelatihan yakni untuk melakukan pengimbasan Metode Matematika Gasing,� ujar Kristanto. (*)
�
";http://krjogja.com/web/news/read/31961/Yayasan_Pendidikan_Astra_Kenalkan_Matematika_Metode_Gasing
Hari Ini Terakhir 'Tetabuhan Nusaraya' di Museum Sonobudoyo;05/05/17 04.09;"
YOGYA, KRJOGJA.com - Ratusan alat musik dari berbagai daerah di Indonesia di pamerkan di Museum Sonobudoyo hingga 5 Mei 2017. Pengunjung bahkan bisa mencoba alat musik tradisional di arena pameran.
Alat musik yang antaralain seperti genta, alat musik yang ada sejak masa Hindu-Budha. Krumpyung, alat musik tradisional khas Kulonprogo beserta ratusan koleksi lainnya dipamerkan dalam acara yang Pameran Nasional Alat Musik Tradisional Nusantara 2017. Tema yang diusung yaitu 'Tetabuhan Nusaraya : Sounding The diverse Collectivities'.
Acara yang� bekerja sama dengan Dapur Etnik, salah satu produsen alat musik tradisional di Yogyakarta ini berlangsung pada tanggal 26 April hingga 5 Mei 2017 dari pukul 09:00-21:00 WIB.
Yang menarik dari acara pameran ini adalah selain menampilkan berbagai koleksi alat musik Nusantara, para pengunjung diberikan kesempatan untuk mencoba memaikan alat musik di area yang telah disediakan. Salah seorang pengunjung, Arum, asal Semarang yang datang bersama keluarganya menuturkan bahwa ia senang dapat mengunjungi pameran ini.
�Rombongan saya sedang ke Malioboro, sedangkan saya tidak terlalu suka ke sana makanya anak-anak saya ajak ke area sini. Kebetulan melihat pameran ini dan masuk. Pamerannya bagus buat anak-anak jadi bisa belajar,� ujarnya.
Selain pameran Pameran Alat musik acara ini juga menampilkan pementasan musik etnik, seninar nasional, Museum masuk sekolah, Kurator Class, pemutaran film museum dan workshop pembuatan alat music tradisional. Untuk informasi lebih lengkap mengenai rangkaian acara dan waktunya bisa langsung datang ke museum sonobudoyo. (Nurul Azizah)
";http://krjogja.com/web/news/read/31879/Hari_Ini_Terakhir_Tetabuhan_Nusaraya_di_Museum_Sonobudoyo
Cara Ini Bisa Digunakan untuk Lepas dari Kekerasan dalam Pacaran;26/07/17 01.47;"
YOGYA, KRJOGJA.com -� Dalam perbincangan KRjogja.com dengan Nurul Kurniati SH CN selaku konsultan hukum� dari Lembaga Swadaya Masyarakat (LSM) Rifka Annisa setidaknya terdapat beberapa cara yang dapat digunakan untuk menghindari kekerasan dalam pacaran.
�Pertama, harus berani untuk bicara,� terang Nurul. Nurul mengungkapkan bahwa korban harus memiliki keberanian untuk mengungkapkan apa yang membuatnya tidak nyaman. Korban bisa membicarakannya dengan pasangannya, orang tua, atau lingkaran sekitarnya.
Dalam kondisi-kondisi yang sudah sangat memprihatinkan, korban harus berani untuk mengakhiri hubungan tersebut. �Tetapi dia memang butuh dukungan terutama dari orang tua. Ketika dia putus saja tanpa pemulihan, maka dia akan rentan mendapatkan kekerasan lagi,� Nurul menambahkan.
Diakui Nurul usaha lepas dari pasangan memang tidak mudah. Pelaku seringkali membujuk korban untuk kembali dengan cara mengatakan �Nanti aku bunuh diri kalau tidak bersama kamu lagi.�
Senjata itulah yang dijadikan pelaku untuk menjerat korban lagi. �Tetapi, selama pengalaman saya mendampingi korban itu hanya gertakan saja. Sampai sekarang hal tersebut belum pernah dilakukan,� ujar Nurul.
Pada fase pengejaran kembali itu, korban harus diberi dukungan lebih. �Jika memang ancaman itu dilakukan, korban harus disadarkan. Ketika dia sudah kuat, dia akan lebih percaya diri dan berani menghadapi kemungkinan terburuk,� terang Nurul. (Mg-22)
�
";http://krjogja.com/web/news/read/39179/Cara_Ini_Bisa_Digunakan_untuk_Lepas_dari_Kekerasan_dalam_Pacaran
2020 Depresi Diperkirakan Jadi Kasus Kesehatan Nomor 2;30/04/17 12.02;"
YOGYA, KRJOGJA.com - Wanita dua kali lebih besar berpotensi menderita depresi. Hal ini karena beban kerja perempuan yang lebih banyak dibanding laki-laki.
Hal tersebut dikemukakan Kepala Dinas Kesehatan (Dinkes) Daerah Istimewa Yogyakarta (DIY), Pembayun Setyaningastutie, di sela senam bersama sebagai peringatan Hari Kesehatan Dunia, di Depan Kantor Kedaulatan Rakyat, Jl Mangkubumi, Yogyakarta, Minggu (30/4) 2017.
�Diprediksikan pada 2020 depresi akan menjadi kasus terbesar ke-2 setelah jantung. Dapat� dibayangkan jika banyak masyarakat yang mengalami depresi, maka aktifitas dan� kondisi fisik mereka akan terganggu,� Pembayun Setyaningastutie.
Menurut Pembayun, senam bersama yang mengusung tema 'Depresi Lets Stop' merupakan bentuk sosialisasi untuk mengajak masyarakat melakukan pola hidup sehat. Acara yang memeragakan senam sehat anti depresi, senam stroke, dan senam aerobik ini juga upaya pemicu agar masyakarat mau diajak meminimalisir kasus Depresi mulai dari sekarang.
Lebih lanjut Pembayun mengatakan, jargon yang mereka gunakan untuk sosialiasi hidup sehat yaitu 'CERDIK'. Kependekan dari Cek kesehatan fisik secara rutin, Enyahkan asap rokok, Rutin melakukan akttivitas fisik, Diet yang seimbang, Istirahat yang cukup, Kelola stres dengan baik.
Bejo Surya (53) dari Dinas Kesehatann Daerah Istimewa Yogyakarta mengatakan Partisipasi masyarakat sudah bagus, banyak yang ikut melakukan senam saat pelaksanaan. Peserta juga berasal dari berbagai Dinas di DIY. Pelaksanaan kegiatan berjalan dengan lancar dengan didukungnya cuaca yang cerah.
Dalam kegiatan kali ini juga disediakannya ruang cek konsultasi Depresi,� fisik, dan kesehatan lainnya seperti tensi, gula darah. Selain itu pagi peserta yang menghadiri acara tersebut disediakan minuman sehat seperti jamu beras kencur dan kunir asem dan beberapa snack berisikan makanan sehat. (Arum Safitri)
";http://krjogja.com/web/news/read/31473/2020_Depresi_Diperkirakan_Jadi_Kasus_Kesehatan_Nomor_2
Yellow Pages Luncurkan Fitur Digital Marketing;21/07/17 20.34;"
YOGYA, KRJOGJA.com - Yellow Pages meluncurkan fitur baru otomasi digital marketing yang memudahkan para pelaku UKM untuk memasang iklan digital di mesin pencari, sponsored listing dan targeted SMS. Melalui fitur ini Yellow Pages ingin mengoptimalkan banyaknya pengguna internet di Indonesia. Sehingga membantu para pelaku UKM dalam melakukan digital marketing untuk menambah konsumen.
CEO MD Media Syaifudin mengatakan, Yellow Pages sebagai situs direktori bisnis terlengkap dan terbesar di Indonesia melihat potensi pasar iklan digital (search ads, video ads, banner ads dan social media ads) di Indonesia terus berkembang. Oleh karena itu para pelaku UKM harus pandai memanfaatkannya dengan aktif melakukan digital marketing untuk mendatangkan lebih banyak calon konsumen.
�Namun beberapa para pelaku UKM dan bisnis tidak memiliki keterampilan atau waktu yang banyak untuk menjalankan digital marketing secara mendalam karena kompleksitas eksekusi, keterbatasan waktu dan sumber daya yang dimiliki. Oleh karena itu kami ingin membantu para pelaku UKM dengan fitur terbaru Yellow Pages,� terang Syaifudin dalam surat persnya kepada KRjogja.com, Jumat (21/7).
Dia menambahkan dengan tiga fitur utama otomasi digital marketing Yellow Pages antara lain otomasi iklan di Google Adwords, targeted SMS dan iklan listing diharapkan dapat menjadi digital enabler bagi pelaku bisnis UKM. Menurut Syaifudin Yellow Pages kini bukan sekedar situs direktori bisnis terbesar tapi akan menjadi sebuah platform yang dapat membantu lebih dari 50 juta UKM untuk ekspansi bisnis melalui iklan digital di Google dan SMS dengan mudah dan harga yang terjangkau.
�Selain itu sebagai bagian dari Telkom Grup MD Media juga berkomitmen untuk terus mendukung pertumbuhan bisnis UKM dengan kompetensi teknologi digital dan platform yang dimilliki,� pungkasnya. (M-10)
";http://krjogja.com/web/news/read/38865/Yellow_Pages_Luncurkan_Fitur_Digital_Marketing
 Duta Museum Ini Ajak Siswa Mengenal Museum dengan Bermain;19/07/17 21.59;"
YOGYA, KRJOGJA.com - Museum, yang selama ini terkesan sunyi dan senyap karena jarang dikunjungi, bisa dibuat sebagai tempat bermain yang menyenangkan. Suasana menjadi riuh rendah ketika Zenny Ika Risna, Finalis Duta Museum sekaligus Ambassador Museum Kesatuan Pergerakan Wanita Indonesia selesai memberikan instruksi atas permainan berbasis communication skill kepada ratusan siswa SMK yang mengikuti kegiatan kunjungan museum di museum yang terletak di Komplek Gedung Mandalabakti Wanitatama Yogyakarta.
Kegiatan yang diinisiasi oleh tugas individu sebagai Finalis Duta Museum DIY Tahun 2017 ini sengaja digagas berkaitan dengan kegiatan Masa Pengenalan Lingkungan Sekolah (MPLS) yang diselenggarakan pada tanggal 18 � 20 Juli 2017. Risna, mantan banker dan penyiar radio yang kini berprofesi sebagai MC, trainer & konsultan ini mengajak para siswa untuk dapat lebih mengenal Museum Kesatuan Pergerakan Wanita Indonesia dengan beberapa bentuk permainan yang berbasis keterampilan berkomunikasi dan kepercayaan diri yang baik pada hari Rabu (19/07/2017).
Selain agar lebih mengenal museum, harapan lain yang disampaikan oleh Risna adalah para siswa akan semakin kenal satu dengan yang lain karena permainan yang dipandunya membutuhkan kerjasama kelompok. Siwi, staf Museum� Kesatuan Pergerakan Wanita Indonesia, menyatakan bahwa kegiatan yang diselenggarakan tersebut membuat kehebohan tersendiri & baru pertamakali dilaksanakan di museum membuat para siswa senang dan antusias mengikuti program.
Sedangkan bagi Akbar, salah satu siswa yang mengikuti MPLS tersebut menyampaikan permainan yang dilakukan sangat menarik, lucu, spontan dan membuat keasikan tersendiri. Rekan Akbar, yakni Cornelia pun menyampaikan hal yang senada, yakni permainan berolah kata dan kreatifitas tersebut membuat sesama siswa saling mengenal lebih dekat satu sama lain karena disatukan dalam kegiatan berkelompok yang menghibur.
�Bermain itu hal yang biasa, namun bermain sekaligus belajar di museum tentu berbeda esensinya. Semua akan menjadi terasa luar biasa. Apalagi jika berkunjung ke museum, akan lebih banyak ilmu yang didapatkan, salah satunya adalah filosofi kehidupan dari pembelajaran dimasa lampau yang tetap menarik dipelajari hingga saat ini,� kata Risna. Acara ditutup dengan �Salam Sahabat Museum� yang dijawab dengan �Museum Dihatiku� sambil menyilangkan tangan kanan di dada kiri. (Mg-10)
�
";http://krjogja.com/web/news/read/38874/Duta_Museum_Ini_Ajak_Siswa_Mengenal_Museum_dengan_Bermain
Penggemar Ini Beruntung Jadi Saksi 'Bromance' Park Hyung Sik dan Ji Soo di Bali;24/04/17 12.21;"
BALI, KRJOGJA.com � Salah seorang pengunjung Ayudya Resort Bali, Tasha Michiko sangat beruntung bisa menjadi saksi 'Bromance' atau sebutan persahabatan kental Park Hyung Sik dan Ji Soo. Dari yang hanya melihat keduanya di drama Korea, 'Strong Woman Do Bong Soon' ia bisa melihat dari dekat, bahkan mengabadikannya dalam foto.
�Seneng banget bisa ketemu. Dulu cuma bisa nonton di drama aja dan tadi jaraknya deket banget. Sayang nggak bisa selfie, namanya aja lagi liburan,� ujar Tasha Michiko. Ia kemudian mengunggah beberapa foto keduanya di instagramnya @tashamichiko.

Para pemain dan kru drama JTBC berjudul 'Strong Woman Do Bong Soon' memang kedapatan liburan di Bali. Diduga liburan ini sebagai bentuk perayaan keberhasilan drama dengan rating mencapai 9%. Para pemeran utama yaitu Park Bo Young, Park Hyung Sik, dan Ji Soo terlihat menikmati keindahan Pulau Dewata.
Mereka berencana liburan di Bali 5-6 hari sejak sampai di Indonesia Kamis (20/04/2017) lalu. Dipantau dari akun instagram @strongwomandobongsoonjtbc, mereka telah mengunjungi pantai, dinner bersama, bersantai di resort, hingga menonton pertunjukan tari Bali.


�

Selain itu, Ji Soo dan Park Hyung Sik kedapatan 'bromance' di Ayodya Resort Nusa Dua Bali sekitar pukul 15:30 WITA hari Minggu (23/04/2017) tadi. Kedua aktor ini memang terlihat dekat lantaran peran mereka sebagai Min Hyuk dan Guk Doo yang selalu berdua.

Belum lama ini juga muncul foto mereka berdua berlatar belakang pantai dengan memakai jaket pelampung. �Aku terbakar di Bali. Aku menjadi hitam� tulis Park Hyung Sik.
Melalui akun instagram pribadi Park Hyung Sik (@phs1116) Ia terlihat bersenang-senang di Bali dengan mengupload foto selfie berlatar belakang keindahan alam khas Pulau Dewata. Foto tersebut disertai caption �Terimakasih telah bersenang-senang di Bali. Love You!�. (Mg-19)
�
";http://krjogja.com/web/news/read/30832/Penggemar_Ini_Beruntung_Jadi_Saksi_Bromance_Park_Hyung_Sik_dan_Ji_Soo_di_Bali
